Row,count,area,alfa,beta,betaErr,pBeta,R2
CalFire,1113,71147.2315186757,-0.334821933092296,-1.4324060151158,0.0219007520401676,2.4706002833916e-60,0.98525936041422
MTBS,731,69345.5967933,0.0534396757420406,-1.51984477763606,0.0279982266402211,1.82514521545569e-47,0.982659211094517
Atlas,1041,49323.65,-0.518669119906991,-1.34993752477546,0.0243296248217938,3.33950890971256e-55,0.979946671155755
FIRED,1186,53631.3962297584,-0.564893107392792,-1.38870512127484,0.0223247780419767,1.21167325200308e-59,0.983479136867091
