Row,count,area,alfa,beta,betaErr,pBeta,R2
Human,621,34177.9655333307,-0.377580137380592,-1.3988808305192,0.0200865508917562,2.35934626718942e-58,0.987981503898239
Natural,134,22413.6089538154,-0.795977738354438,-1.04587794241373,0.0329687287860495,1.3550340706654e-36,0.949074371014157
