Row,count,area,alfa,beta,betaErr,pBeta,R2
Human,212,10012.0739208817,-0.465317040028005,-1.31375013858503,0.0308288888544985,4.05687900240991e-42,0.972162364616499
Natural,44,2862.55642848167,-0.5340778675683,-1.04554691091847,0.044449269718252,1.93883941570886e-20,0.950197178455649
