Row,count,area,alfa,beta,betaErr,pBeta,R2
1990s,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2000s,2897,11153.23,-0.36424023099759,-1.88207499497473,0.0252306686984971,4.07634920500828e-52,0.991270847385225
2010s,2515,9975.00000000001,-0.366804487093626,-1.85126429123583,0.0332853249651375,7.71504717299603e-44,0.985347357880379
2020s,1347,9601.18000000001,-0.455334890761808,-1.63997192738884,0.0316941454287797,1.97802930651481e-44,0.982027642150322
