Row,count,area,alfa,beta,betaErr,pBeta,R2
1990s,309,4902.03840834,0.517892308580869,-1.93185594308928,0.0817426408102777,4.88041788379984e-20,0.952262197105288
2000s,358,11713.32061492,0.245993453109165,-1.69192053773234,0.0415109888501776,2.37774267946596e-32,0.978212805947255
2010s,225,8101.86632918,0.105007346334891,-1.56550709302078,0.0518010449787127,1.1450687688664e-26,0.963093451115369
2020s,87,3764.19896958,-0.127897533500349,-1.36071786584304,0.0577929225558618,2.42640325051101e-21,0.947040556625268
