Row,count,area,alfa,beta,betaErr,pBeta,R2
Human,49,6659.85395204606,-0.433444012995315,-1.13320988949932,0.0417666162344592,3.96044179727928e-21,0.964619994531142
Natural,27,15174.779041041,-0.490219378926169,-0.97832442628335,0.0314819860303287,4.83381089401403e-19,0.978716902558679
