Row,count,area,alfa,beta,betaErr,pBeta,R2
Human,175,4959.09799122061,-0.421603663360671,-1.34409763328451,0.0345144056494455,2.00684539285246e-37,0.969940475517701
Natural,26,1681.72219775835,-0.402480650638936,-1.00659909126188,0.0419299509338648,1.12522409337162e-15,0.968084439142984
