Mean_Urban-edge,Mean_Wildland,Err_Urban-edge,Err_Wildland
-1.16448927605174,-1.23457216014718,0.0462721712320322,0.0567052737545781
-1.16038120728688,-1.23147370199456,0.0405179829039535,0.0635918695627587
-1.09794108451698,-1.16736350199613,0.0423499337439996,0.0694358328787965
-1.01944615909511,-1.15290303012495,0.0340373290800075,0.0534094465803402
-1.01932350088882,-1.19595695939076,0.0260255138428504,0.0564903544212775
-1.01811735964274,-1.25644084271859,0.0408051139262901,0.0558129299335363
-0.993180872607067,-1.25085250528798,0.0174787902982482,0.0493033357329805
NaN,-1.37464052862534,NaN,0.0691838445743244
