Mean_Urban-edge,Mean_Wildland,Err_Urban-edge,Err_Wildland
31.0701200057256,30.8810114165311,0.838840646941717,0.634855765296243
32.2456523056507,31.5404434517453,0.687862356068372,0.583277623844745
32.721403986778,32.4506900035144,0.652200578983279,0.667706464678751
33.4534769162036,30.8967998215189,0.463496983608136,0.635921738079149
31.1396857312108,30.7761140097961,0.752501038914151,0.497321090507895
29.7347322518947,28.911882674562,0.946948819772252,0.512069148979763
28.7452566887257,26.4580534389679,0.863969709980816,0.51705528399463
NaN,23.0939572311313,NaN,0.426856649558037
