Mean_Urban-edge,Mean_Wildland,Err_Urban-edge,Err_Wildland
3.76946170056823,3.53760561925548,0.212808554183901,0.149485597309484
4.0250267242841,3.77656332017914,0.167615096992166,0.16204298662845
4.16157444093719,4.05525987602893,0.159779196061519,0.151977741525581
4.3690369806452,3.67652481362765,0.113846487266777,0.147590575343811
3.86162723037281,3.70426528757584,0.150695772657998,0.108640569278129
3.52245330250884,3.3721328035807,0.180866517046088,0.0970191322489412
3.27356065683495,2.82142967660861,0.160713699358329,0.0912156751834696
NaN,2.13774021521449,NaN,0.0657428978892756
