Mean_Urban-edge,Mean_Wildland,Err_Urban-edge,Err_Wildland
22.5752613867098,21.8233089374995,0.664900269125314,0.538371351654874
23.2184369603104,22.4977809741931,0.605005692146506,0.502490252724391
24.024514552069,23.3633324001226,0.545739100861773,0.520800837479979
23.9059019027999,22.2945323130921,0.503790740515878,0.563622483170442
22.0295657572759,22.3460372559425,0.823881081862444,0.436466768948614
21.7271797171068,21.0468996549222,0.80492107560854,0.488006618931712
21.2672903315821,18.896075602895,0.814591259864661,0.460120152534467
NaN,16.2264971422008,NaN,0.394400405228808
