ndviM,elevation,slope,vs,vd,ppt,tmean,vpdmax,tmin,tmax,ignition
NaN,585.437236395536,14.0785459840821,2.6193548095,175.8064516129,568.5844710386,28.353295508553,51.960985323962,19.5312205412809,37.1763235120212,1
NaN,1806.78607325295,8.09183565662043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,591.290053984811,16.3495465388607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,40.8032899246059,1.70407051097211,4,316,382.80783976,21.4797031029237,30.380063554736,13.0738288325448,29.886300122622,1
NaN,328.771190221271,12.9489350194447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,339.48717858152,13.3518255705398,4.0853948832,228.0071883459,251.0073798119,27.2448408194059,49.3738866449356,17.9074859948702,36.5835342927484,NaN
NaN,536.296448087432,17.8004243161083,3,236,178.3177002589,25.0784698721289,42.0203905556152,15.8227915999748,34.3353358913371,1
NaN,260.123487453828,16.8506619887126,2.7168467685,311,217.0484427713,26.2754908974663,37.4244672003862,18.1172708893669,34.4348915437123,1
NaN,432.842007434944,19.2416038850999,5.7999797586,316.9331363297,219.4647784964,20.1784683226136,30.1587791390579,11.8061959238523,28.5512715592949,1
NaN,326.723569023569,17.4945344056345,3.2999999523,323,224.4165613933,17.5693543497337,23.5546702297423,9.5886357992222,25.5510370675448,NaN
NaN,199.862565445026,11.7510484184738,3.3140236636,321.1218952953,164.8246702719,18.6539826541572,24.0041398476811,10.9284436500999,26.3800785780264,NaN
NaN,698.357530864198,10.0783056197343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,537.829886246122,12.16971895242,3.1881111311,209,284.9121010765,29.2092883692202,60.9920654650972,19.0865786327364,39.3334950442223,NaN
NaN,405.081451060917,19.5237736970003,2.4000000954,193,194.1459990144,22.6887512207031,36.8925008773804,13.6935000419617,31.6847505569458,NaN
NaN,492.371399949912,13.9625272269226,2.2000396969,50.7543824949,409.1897057006,15.3789666298462,20.917353301549,8.83232870026753,21.9264919079703,NaN
NaN,711.696721311475,24.929235824345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1484.91765587905,15.0401659161132,2.6285713741,249.5714285714,805.8916001371,19.6822009086609,32.2379000663757,10.9162500143051,28.4491501808166,1
NaN,134.377315847385,7.74667565424741,6.25,6,679.3681864845,23.5637374721155,36.5823897923036,15.1699598550957,31.9582014700064,1
NaN,458.710122866152,12.7393855596607,4.2713736507,235.749536361,463.4584700886,22.3148187888386,41.1932715084656,9.68499227802769,34.9462785658421,1
NaN,128.087908920594,11.5095072088264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,1489.76018099548,12.2396489734766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,31.9242041435068,1.46672091782545,3.5999999046,161,589.4470044598,28.8127517700195,59.8227491378784,17.8714995384216,39.7552499771118,1
NaN,503.505772617572,14.648947089545,2.5,248.5265635067,448.3659138215,27.4944647956654,47.5306669056889,19.4614345065854,35.5288347532603,1
NaN,578.22589903765,12.3886672979485,3.1577711671,259.4739751367,465.3598599974,22.3986013983611,37.3376291564983,12.415176996457,32.3830135268447,NaN
NaN,114.300052137643,11.8279486116142,2.1370421023,54.594329207,401.673267976,19.5668771974947,27.0002947435485,12.9305776321841,26.204169013401,NaN
NaN,215.910149750416,19.8990352578052,3.5999999046,272,552.6077742754,21.7866876711076,22.4533833627733,14.8433141144068,28.7313081705495,NaN
NaN,349.573049001815,12.5574313229636,2.4210714418,284.7357180081,733.9914457027,26.6704428920125,41.6977359315274,17.2132337078319,36.1289003022213,NaN
