ndviM,elevation,slope,vs,vd,ppt,tmean,vpdmax,tmin,tmax,ignition
0.69636579153605,974.899523416623,22.8217295267827,3.3333332539,311,861.5310020027,21.9321675300598,31.2427498499552,14.3316666285197,29.5338333447774,NaN
0.647738253968254,743.287577866189,14.4047287510328,4.2000000477,316,688.7494983805,24.9982511997223,48.0741248130798,15.0366250276566,34.9603757858276,1
0.72589053030303,530.93591058916,16.1427537924145,5.0333334605,36,954.574496962,25.4920012950897,39.9295001029968,18.0452499389648,32.9393751621246,1
0.725142512908778,563.205809578687,17.0357714524024,3.3873878644,195.3682973813,612.1689994512,27.2376263141632,54.3526258468628,16.9046249389648,37.5716252326965,1
0.725367284247032,1314.43981599796,17.0786244918458,4.0498063412,221.8858667546,767.5934080109,26.824515677365,51.8678819445988,17.7679156767714,35.8819870410164,1
0.747639795918367,581.739612363821,25.5849413724868,2.8292781207,176,730.7261707682,24.7239597742284,46.7940152530596,14.8165342681178,34.6322969116491,1
0.612340968161144,1706.24326266619,8.15484282479113,2.9250734529,184.1390330278,1134.1223899404,23.0927680273836,34.1262910773816,16.6820427210888,29.5042467636646,1
0.632877040816327,820.328113657575,13.5425216757193,4.5137357086,324.014307663,670.7825276483,22.6670429319968,42.4782623008017,11.1956375945656,34.1396712279198,1
0.771020634920635,632.006655574043,21.5082786227584,5.4839409646,44.7662669666,986.253549916,16.4014846921082,20.0937762711266,10.0930296284273,22.7107942222751,1
0.783654621848739,967.777136087665,18.993357352481,2.5999999046,288,614.9812134396,21.716186855066,40.3254528009015,9.54660846053647,33.8870134811378,1
0.637537142857143,664.012054948136,25.4999252049603,2.1853155664,177.2585102405,906.3784642202,24.8464553875974,44.3159210325266,15.2312645092525,34.4626369646296,1
0.774697407407407,520.69,16.6954184207547,3.9220628292,316.857898449,837.0455451579,25.3141393967394,38.9107624150683,18.0317185011958,32.5972034107266,1
0.713596543209877,1454.96116989419,13.3071335716462,3.5340023292,156.9883055451,1358.9361615718,6.25575031040254,3.90859826036786,2.5633900416461,9.94930561851016,1
