binCenter,probDensity
-0.675,0.665814098926898
-0.375,-0.20821716880082
-0.175,-0.533155905409121
-0.075,-0.45706464635344
0.025,-0.733155905409121
0.125,-1.0092471644648
0.175,-1.1841859010731
0.225,-0.866209115778506
0.275,-0.983155905409121
0.325,-1.2092471644648
0.375,-1.01620911577851
0.425,-1.06620911577851
0.475,-1.4841859010731
0.525,-1.71027716012878
0.575,-1.76027716012878
0.625,-1.5092471644648
0.675,-1.25821716880082
0.725,-1.91027716012878
0.775,-1.56233715145675
0.825,-1.61233715145675
0.875,-1.66233715145675
0.925,-2.41130715579277
0.975,-2.16027716012878
1.025,-2.21027716012879
1.075,-1.9592471644648
1.125,-2.1341859010731
1.175,-2.36027716012879
1.225,-1.93315590540912
1.275,-2.06233715145675
1.325,-1.90821716880082
1.375,-2.16233715145675
1.425,-2.4341859010731
1.475,-2.4841859010731
1.525,-2.71027716012879
1.575,-2.5841859010731
1.625,-2.81027716012879
1.725,-2.51233715145674
1.775,-2.6592471644648
1.825,-2.53315590540912
1.875,-2.51620911577851
1.925,-2.71233715145674
1.975,-2.76233715145674
2.025,-2.81233715145674
2.075,-3.26027716012878
2.125,-3.1341859010731
2.175,-3.66130715579276
2.225,-3.1092471644648
2.275,-3.46027716012878
2.325,-3.11233715145674
2.375,-3.2592471644648
2.425,-3.4341859010731
2.475,-3.96130715579277
2.525,-3.71027716012878
2.575,-3.76027716012878
2.625,-4.11130715579277
2.675,-3.6841859010731
2.725,-4.21130715579277
2.775,-3.7841859010731
2.875,-3.8841859010731
2.925,-4.41130715579276
3.025,-4.21027716012878
3.075,-4.26027716012878
