binCenter,probDensity
0.625,-0.985278595571405
0.675,-1.08103608613208
0.725,-1.38630859123538
0.775,-1.29018055555715
0.825,-1.70815734085174
0.875,-1.28103608613208
0.925,-1.38218860857946
0.975,-1.49018055555715
1.025,-1.30609734952378
1.075,-1.83321860424344
1.125,-2.00815734085174
1.175,-2.53527859557141
1.225,-1.63103608613208
1.275,-1.73218860857946
1.325,-1.98630859123538
1.375,-2.03630859123539
1.425,-2.30815734085174
1.475,-2.35815734085174
1.525,-2.04018055555715
1.575,-2.33321860424344
1.625,-2.98527859557141
1.675,-2.43321860424344
1.725,-2.60815734085174
1.775,-2.53321860424344
1.825,-2.70815734085174
1.875,-2.53630859123539
1.925,-3.2852785955714
1.975,-2.73321860424344
2.025,-3.08424859990742
2.075,-2.65712734518776
2.125,-2.64018055555715
2.175,-2.63218860857946
2.225,-3.10815734085174
2.275,-3.15815734085174
2.325,-3.6852785955714
2.375,-3.43424859990743
2.425,-3.7852785955714
2.475,-3.35815734085174
2.525,-3.40815734085174
2.575,-3.33321860424344
2.625,-3.98527859557141
2.675,-4.0352785955714
2.725,-4.08527859557141
2.775,-3.83424859990742
2.975,-4.33527859557141
3.025,-4.3852785955714
3.075,-4.4352785955714
3.225,-4.5852785955714
