x_fit,y_fit
1.00062905137726,0.657370401719276
21.4734391517106,0.00407622203327802
41.9462492520439,0.0013433473216469
62.4190593523772,0.000695048129336732
82.8918694527105,0.00043429483211024
103.364679553044,0.000301209812963673
123.837489653377,0.000223237048640034
144.31029975371,0.000173226569974944
164.783109854044,0.000139027488918013
185.255919954377,0.000114495068900213
205.72873005471,9.62320491283871e-05
226.201540155044,8.22276769210743e-05
246.674350255377,7.1225942663685e-05
267.14716035571,6.24072198711369e-05
287.619970456044,5.52169270547622e-05
308.092780556377,4.92681990096549e-05
328.56559065671,4.42840445987072e-05
349.038400757044,4.00616264734378e-05
369.511210857377,3.64494614450458e-05
389.98402095771,3.33324436353073e-05
410.456831058044,3.06217548681597e-05
430.929641158377,2.82479138718562e-05
451.40245125871,2.61558914159807e-05
471.875261359043,2.43016153607161e-05
492.348071459377,2.26494294226253e-05
512.82088155971,2.11702181230608e-05
533.293691660043,1.98400046737522e-05
553.766501760377,1.8638889613206e-05
574.23931186071,1.75502383048e-05
594.712121961043,1.65600524680425e-05
615.184932061377,1.56564793784052e-05
635.65774216171,1.48294251560732e-05
656.130552262043,1.40702475378564e-05
676.603362362377,1.33715099054354e-05
697.07617246271,1.27267829310402e-05
717.548982563043,1.21304835378082e-05
738.021792663377,1.15777433229709e-05
758.49460276371,1.10643004099509e-05
778.967412864043,1.05864100561153e-05
799.440222964376,1.01407703700173e-05
819.91303306471,9.72446027348326e-06
840.385843165043,9.33488744308469e-06
860.858653265377,8.96974442821837e-06
881.33146336571,8.6269715027189e-06
901.804273466043,8.30472508837989e-06
922.277083566376,8.00135081032612e-06
942.74989366671,7.71536041962091e-06
963.222703767043,7.44541195818226e-06
983.695513867376,7.19029265289129e-06
1004.16832396771,6.948904115724e-06
1024.64113406804,6.72024949944503e-06
1045.11394416838,6.50342231744657e-06
1065.58675426871,6.29759668447482e-06
1086.05956436904,6.10201877443465e-06
1106.53237446938,5.9159993239062e-06
1127.00518456971,5.73890703679368e-06
1147.47799467004,5.57016276772541e-06
1167.95080477038,5.40923438028697e-06
1188.42361487071,5.25563219157859e-06
1208.89642497104,5.10890492749097e-06
1229.36923507138,4.9686361239336e-06
1249.84204517171,4.83444091838392e-06
1270.31485527204,4.70596318384583e-06
1290.78766537238,4.58287296385044e-06
1311.26047547271,4.46486417269402e-06
1331.73328557304,4.35165252984942e-06
1352.20609567338,4.24297370153812e-06
1372.67890577371,4.13858162592079e-06
1393.15171587404,4.0382470013448e-06
1413.62452597438,3.94175591965257e-06
1434.09733607471,3.84890862876833e-06
1454.57014617504,3.75951841069502e-06
1475.04295627538,3.67341056271183e-06
1495.51576637571,3.59042147100305e-06
1515.98857647604,3.51039776720275e-06
1536.46138657638,3.4331955594324e-06
1556.93419667671,3.3586797303631e-06
1577.40700677704,3.2867232956701e-06
1597.87981687738,3.21720681697925e-06
1618.35262697771,3.15001786404899e-06
1638.82543707804,3.08505052149742e-06
1659.29824717838,3.022204935883e-06
1679.77105727871,2.96138689938786e-06
1700.24386737904,2.90250746674228e-06
1720.71667747938,2.84548260237365e-06
1741.18948757971,2.79023285506928e-06
1761.66229768004,2.73668305771386e-06
1782.13510778038,2.68476204990429e-06
1802.60791788071,2.63440242145957e-06
1823.08072798104,2.58554027503584e-06
1843.55353808138,2.5381150062276e-06
1864.02634818171,2.49206909968999e-06
1884.49915828204,2.44734793995399e-06
1904.97196838238,2.40389963572979e-06
1925.44477848271,2.36167485660384e-06
1945.91758858304,2.32062668113464e-06
1966.39039868338,2.28071045544158e-06
1986.86320878371,2.24188366146169e-06
2007.33601888404,2.20410579412189e-06
2027.80882898438,2.1673382467396e-06
