x_fit,y_fit
0.625,-0.974240559790487
0.649242424242424,-1.00869276521247
0.673484848484849,-1.04314497063445
0.697727272727273,-1.07759717605643
0.721969696969697,-1.11204938147841
0.746212121212121,-1.14650158690039
0.770454545454546,-1.18095379232237
0.79469696969697,-1.21540599774435
0.818939393939394,-1.24985820316633
0.843181818181818,-1.28431040858831
0.867424242424243,-1.31876261401029
0.891666666666667,-1.35321481943227
0.915909090909091,-1.38766702485425
0.940151515151515,-1.42211923027623
0.96439393939394,-1.45657143569821
0.988636363636364,-1.4910236411202
1.01287878787879,-1.52547584654218
1.03712121212121,-1.55992805196416
1.06136363636364,-1.59438025738614
1.08560606060606,-1.62883246280812
1.10984848484848,-1.6632846682301
1.13409090909091,-1.69773687365208
1.15833333333333,-1.73218907907406
1.18257575757576,-1.76664128449604
1.20681818181818,-1.80109348991802
1.23106060606061,-1.83554569534
1.25530303030303,-1.86999790076198
1.27954545454545,-1.90445010618396
1.30378787878788,-1.93890231160594
1.3280303030303,-1.97335451702792
1.35227272727273,-2.0078067224499
1.37651515151515,-2.04225892787188
1.40075757575758,-2.07671113329387
1.425,-2.11116333871585
1.44924242424242,-2.14561554413783
1.47348484848485,-2.18006774955981
1.49772727272727,-2.21451995498179
1.5219696969697,-2.24897216040377
1.54621212121212,-2.28342436582575
1.57045454545455,-2.31787657124773
1.59469696969697,-2.35232877666971
1.61893939393939,-2.38678098209169
1.64318181818182,-2.42123318751367
1.66742424242424,-2.45568539293565
1.69166666666667,-2.49013759835763
1.71590909090909,-2.52458980377961
1.74015151515152,-2.55904200920159
1.76439393939394,-2.59349421462357
1.78863636363636,-2.62794642004555
1.81287878787879,-2.66239862546754
1.83712121212121,-2.69685083088952
1.86136363636364,-2.7313030363115
1.88560606060606,-2.76575524173348
1.90984848484848,-2.80020744715546
1.93409090909091,-2.83465965257744
1.95833333333333,-2.86911185799942
1.98257575757576,-2.9035640634214
2.00681818181818,-2.93801626884338
2.03106060606061,-2.97246847426536
2.05530303030303,-3.00692067968734
2.07954545454545,-3.04137288510932
2.10378787878788,-3.0758250905313
2.1280303030303,-3.11027729595328
2.15227272727273,-3.14472950137526
2.17651515151515,-3.17918170679724
2.20075757575758,-3.21363391221922
2.225,-3.24808611764121
2.24924242424242,-3.28253832306319
2.27348484848485,-3.31699052848517
2.29772727272727,-3.35144273390715
2.3219696969697,-3.38589493932913
2.34621212121212,-3.42034714475111
2.37045454545455,-3.45479935017309
2.39469696969697,-3.48925155559507
2.41893939393939,-3.52370376101705
2.44318181818182,-3.55815596643903
2.46742424242424,-3.59260817186101
2.49166666666667,-3.62706037728299
2.51590909090909,-3.66151258270497
2.54015151515152,-3.69596478812695
2.56439393939394,-3.73041699354893
2.58863636363636,-3.76486919897091
2.61287878787879,-3.79932140439289
2.63712121212121,-3.83377360981488
2.66136363636364,-3.86822581523686
2.68560606060606,-3.90267802065884
2.70984848484848,-3.93713022608082
2.73409090909091,-3.9715824315028
2.75833333333333,-4.00603463692478
2.78257575757576,-4.04048684234676
2.80681818181818,-4.07493904776874
2.83106060606061,-4.10939125319072
2.85530303030303,-4.1438434586127
2.87954545454545,-4.17829566403468
2.90378787878788,-4.21274786945666
2.9280303030303,-4.24720007487864
2.95227272727273,-4.28165228030062
2.97651515151515,-4.3161044857226
3.00075757575758,-4.35055669114458
3.025,-4.38500889656656
