x_fit,y_fit
4.21696503428582,0.127079120029657
4.47984126937658,0.11576989251306
4.75910462516046,0.105467113789879
5.05577663834851,0.0960812163655801
5.37094252598171,0.0875306036788059
5.70575515512129,0.0797409407393895
6.06143926000076,0.0726445078950423
6.43929592206582,0.0661796121086652
6.84070732929003,0.0602900506282085
7.2671418321756,0.0549246223864767
7.72015931493413,0.0500366828832219
8.2014169014947,0.0455837386798776
8.71267501721199,0.0415270779816645
9.25580382844765,0.037831434095521
9.83279008358102,0.0344646788381229
10.4457443804732,0.0313975432286238
11.0969088869686,0.0286033630379535
11.7886655426758,0.0260578469825973
12.5235447720283,0.023738865547645
13.3042347404997,0.0216262586032346
14.1335911878288,0.0197016601419008
15.0146478742278,0.0179483386131758
15.9506276777831,0.0163510514673886
16.9449543836435,0.0148959126441333
18.0012652081205,0.0135702718534154
19.1234241035125,0.0123626046000025
20.3155358923233,0.0112624119949032
21.5819612825755,0.0102601294829824
22.9273328191452,0.0093470436932342
24.3565718294683,0.0085152166888476
25.8749064256034,0.00775741695853137
27.4878906285043,0.00706705654916858
29.2014246844563,0.00643813379326226
31.021776647995,0.00586518113327139
32.9556053102553,0.00534321758924672
35.0099845566235,0.00486770545654254
37.1924292427909,0.00443451085715461
39.5109226838635,0.00403986780173625
41.9739458570815,0.00368034544986487
44.5905084249714,0.00335281828393486
47.3701816924128,0.00305443893738308
50.3231336181751,0.00278261344102809
53.4601660089963,0.00253497867232666
56.7927540322574,0.00230938181150191
60.3330881917897,0.00210386162594451
64.0941189203602,0.00191663142018222
68.0896039519541,0.00174606350319287
72.3341586471395,0.00159067503802703
76.8433094556043,0.00144911515072359
81.6335507114283,0.00132015318644924
86.7224049688469,0.00120266801076633
92.1284870992119,0.0010956382630193
97.8715723836148,0.000998133477107318
103.972668850253,0.000909305992451272
110.454094121146,0.000828383584832804
117.339557049307,0.00075466275304154
124.654244444993,0.000687502602967664
132.424913208276,0.000626319275971072
140.679988204958,0.000570580873089986
149.449666243845,0.000519802830962474
158.766026535745,0.000473543709261335
168.663148038225,0.000431401353020281
179.177234115383,0.000393009396488512
190.346744968632,0.000358034078119832
202.212538322929,0.000326171339007324
214.818018883069,0.000297144179538751
228.209297106745,0.000270700251292695
242.435357875184,0.000246609663240507
257.548239678317,0.000224662983182231
273.603224969974,0.000204669417041922
290.659042389379,0.000186455150194024
308.778081588704,0.000169861836401063
328.026621452476,0.000154745221226216
348.475072543694,0.000140973887953331
370.198234663481,0.000128428115112039
393.275570466447,0.000116998835675804
417.791496132617,0.000106586688884689
443.835690159206,9.71011564498061e-05
471.503421401782,8.84597756300521e-05
500.895897564796,8.05874223399611e-05
532.12063541623,7.34156580563715e-05
565.291854080606,6.6882134846214e-05
600.530892849006,6.09300533430135e-05
637.966655034445,5.55076689600109e-05
677.736079496202,5.05678420471539e-05
719.984641557923,4.60676280812315e-05
764.866885151856,4.19679043264635e-05
812.546988135772,3.82330297199037e-05
863.19936285048,3.48305350248642e-05
917.00929411478,3.17308405586997e-05
974.173616991588,2.89069990410103e-05
1034.90143680451,2.63344613267065e-05
1099.41489403863,2.39908629873316e-05
1167.94997692355,2.18558298852774e-05
1240.757384671,1.9910801050651e-05
1318.10344452483,1.81388673209639e-05
1400.27108597779,1.65246243408562e-05
1487.56087571886,1.50540386439028e-05
1580.29211709694,1.37143256522815e-05
1678.80401812256,1.24938385336884e-05
