x_fit,y_fit
0.625,-0.978346199652249
0.645707070707071,-1.00652268071264
0.666414141414142,-1.03469916177302
0.687121212121212,-1.06287564283341
0.707828282828283,-1.09105212389379
0.728535353535354,-1.11922860495418
0.749242424242424,-1.14740508601457
0.769949494949495,-1.17558156707495
0.790656565656566,-1.20375804813534
0.811363636363637,-1.23193452919572
0.832070707070707,-1.26011101025611
0.852777777777778,-1.2882874913165
0.873484848484849,-1.31646397237688
0.894191919191919,-1.34464045343727
0.91489898989899,-1.37281693449766
0.935606060606061,-1.40099341555804
0.956313131313131,-1.42916989661843
0.977020202020202,-1.45734637767881
0.997727272727273,-1.4855228587392
1.01843434343434,-1.51369933979959
1.03914141414141,-1.54187582085997
1.05984848484849,-1.57005230192036
1.08055555555556,-1.59822878298075
1.10126262626263,-1.62640526404113
1.1219696969697,-1.65458174510152
1.14267676767677,-1.6827582261619
1.16338383838384,-1.71093470722229
1.18409090909091,-1.73911118828268
1.20479797979798,-1.76728766934306
1.22550505050505,-1.79546415040345
1.24621212121212,-1.82364063146383
1.26691919191919,-1.85181711252422
1.28762626262626,-1.87999359358461
1.30833333333333,-1.90817007464499
1.3290404040404,-1.93634655570538
1.34974747474747,-1.96452303676577
1.37045454545455,-1.99269951782615
1.39116161616162,-2.02087599888654
1.41186868686869,-2.04905247994692
1.43257575757576,-2.07722896100731
1.45328282828283,-2.1054054420677
1.4739898989899,-2.13358192312808
1.49469696969697,-2.16175840418847
1.51540404040404,-2.18993488524886
1.53611111111111,-2.21811136630924
1.55681818181818,-2.24628784736963
1.57752525252525,-2.27446432843001
1.59823232323232,-2.3026408094904
1.61893939393939,-2.33081729055079
1.63964646464646,-2.35899377161117
1.66035353535354,-2.38717025267156
1.68106060606061,-2.41534673373195
1.70176767676768,-2.44352321479233
1.72247474747475,-2.47169969585272
1.74318181818182,-2.4998761769131
1.76388888888889,-2.52805265797349
1.78459595959596,-2.55622913903388
1.80530303030303,-2.58440562009426
1.8260101010101,-2.61258210115465
1.84671717171717,-2.64075858221503
1.86742424242424,-2.66893506327542
1.88813131313131,-2.69711154433581
1.90883838383838,-2.72528802539619
1.92954545454545,-2.75346450645658
1.95025252525253,-2.78164098751697
1.9709595959596,-2.80981746857735
1.99166666666667,-2.83799394963774
2.01237373737374,-2.86617043069812
2.03308080808081,-2.89434691175851
2.05378787878788,-2.9225233928189
2.07449494949495,-2.95069987387928
2.09520202020202,-2.97887635493967
2.11590909090909,-3.00705283600006
2.13661616161616,-3.03522931706044
2.15732323232323,-3.06340579812083
2.1780303030303,-3.09158227918121
2.19873737373737,-3.1197587602416
2.21944444444444,-3.14793524130199
2.24015151515152,-3.17611172236237
2.26085858585859,-3.20428820342276
2.28156565656566,-3.23246468448315
2.30227272727273,-3.26064116554353
2.3229797979798,-3.28881764660392
2.34368686868687,-3.3169941276643
2.36439393939394,-3.34517060872469
2.38510101010101,-3.37334708978508
2.40580808080808,-3.40152357084546
2.42651515151515,-3.42970005190585
2.44722222222222,-3.45787653296623
2.46792929292929,-3.48605301402662
2.48863636363636,-3.51422949508701
2.50934343434343,-3.54240597614739
2.53005050505051,-3.57058245720778
2.55075757575758,-3.59875893826817
2.57146464646465,-3.62693541932855
2.59217171717172,-3.65511190038894
2.61287878787879,-3.68328838144932
2.63358585858586,-3.71146486250971
2.65429292929293,-3.7396413435701
2.675,-3.76781782463048
