x_fit,y_fit
1.00178797881378,0.435921248695801
43.2057174378914,0.00195316751100073
85.4096468969691,0.000733711566406313
127.613576356047,0.000412077785518936
169.817505815124,0.000273341372231678
212.021435274202,0.000198706140294842
254.22536473328,0.00015308868311744
296.429294192357,0.000122775562717606
338.633223651435,0.000101404797437129
380.837153110513,8.56589540581361e-05
423.04108256959,7.36541295232187e-05
465.245012028668,6.42484331073722e-05
507.448941487746,5.67131356722808e-05
549.652870946823,5.05633312338675e-05
591.856800405901,4.54649959341651e-05
634.060729864978,4.11812367341633e-05
676.264659324056,3.75398139251848e-05
718.468588783134,3.44127741593325e-05
760.672518242211,3.17032627605389e-05
802.876447701289,2.93367435568844e-05
845.080377160367,2.72550084701959e-05
887.284306619444,2.54120010044054e-05
929.488236078522,2.37708476076242e-05
971.6921655376,2.23017106922343e-05
1013.89609499668,2.09802114113694e-05
1056.10002445575,1.97862544285442e-05
1098.30395391483,1.87031408198739e-05
1140.50788337391,1.77168904907362e-05
1182.71181283299,1.6815718962179e-05
1224.91574229207,1.59896292847763e-05
1267.11967175114,1.52300907803301e-05
1309.32360121022,1.45297839507964e-05
1351.5275306693,1.38823962979505e-05
1393.73146012838,1.32824576679554e-05
1435.93538958745,1.27252065393416e-05
1478.13931904653,1.22064807266037e-05
1520.34324850561,1.1722627490759e-05
1562.54717796469,1.1270429182535e-05
1604.75110742376,1.08470413983594e-05
1646.95503688284,1.04499412783934e-05
1689.15896634192,1.00768840727638e-05
1731.362895801,9.72586648538125e-06
1773.56682526007,9.39509560237987e-06
1815.77075471915,9.08296244491783e-06
1857.97468417823,8.78801936915805e-06
1900.17861363731,8.50896068114955e-06
1942.38254309639,8.24460594966698e-06
1984.58647255546,7.99388559236746e-06
2026.79040201454,7.75582838487461e-06
2068.99433147362,7.52955060242283e-06
2111.1982609327,7.31424655244638e-06
2153.40219039177,7.10918029627261e-06
2195.60611985085,6.91367839067009e-06
2237.81004930993,6.72712350681779e-06
2280.01397876901,6.54894880641266e-06
2322.21790822808,6.37863297300036e-06
2364.42183768716,6.21569581190045e-06
2406.62576714624,6.0596943448633e-06
2448.82969660532,5.91021933629477e-06
2491.03362606439,5.76689219687845e-06
2533.23755552347,5.62936221801131e-06
2575.44148498255,5.49730409688509e-06
2617.64541444163,5.37041571748998e-06
2659.84934390071,5.24841615744879e-06
2702.05327335978,5.13104389454157e-06
2744.25720281886,5.01805519016031e-06
2786.46113227794,4.9092226298321e-06
2828.66506173702,4.80433380344096e-06
2870.86899119609,4.70319010992551e-06
2913.07292065517,4.60560567308469e-06
2955.27685011425,4.5114063567289e-06
2997.48077957333,4.42042886880699e-06
3039.6847090324,4.33251994535029e-06
3081.88863849148,4.24753560612999e-06
3124.09256795056,4.16534047484479e-06
3166.29649740964,4.08580715746123e-06
3208.50042686871,4.00881567303482e-06
3250.70435632779,3.93425293195942e-06
3292.90828578687,3.86201225713726e-06
3335.11221524595,3.79199294404174e-06
3377.31614470503,3.72409985606871e-06
3419.5200741641,3.65824305194613e-06
3461.72400362318,3.59433744230344e-06
3503.92793308226,3.5323024727956e-06
3546.13186254134,3.47206183143781e-06
3588.33579200041,3.41354317803875e-06
3630.53972145949,3.35667789382694e-06
3672.74365091857,3.30140084954878e-06
3714.94758037765,3.24765019048192e-06
3757.15150983672,3.19536713695419e-06
3799.3554392958,3.14449579909043e-06
3841.55936875488,3.09498300462764e-06
3883.76329821396,3.04677813874485e-06
3925.96722767303,2.99983299494962e-06
3968.17115713211,2.95410163614847e-06
4010.37508659119,2.90954026510633e-06
4052.57901605027,2.86610710356941e-06
4094.78294550935,2.82376227938903e-06
4136.98687496842,2.78246772104068e-06
4179.1908044275,2.74218705898428e-06
