binCenter,probDensity
0.025,-0.281979257986811
0.0750000000000001,-0.389971204964498
0.125,-0.439971204964498
0.175,-0.556917994595111
0.225,-0.606917994595109
0.275,-0.891001200628479
0.325,-0.581979257986811
0.375,-0.7221558883359
0.425,-0.983009253650792
0.475,-1.63506924497875
0.525,-0.944706555484511
0.575,-0.922155888335899
0.625,-1.08609924064274
0.675,-1.29100120062848
0.725,-1.23185673120341
0.775,-1.33300925365079
0.825,-1.58712923630672
0.875,-1.73403924931477
0.925,-1.54100120062848
0.975,-1.83403924931477
1.025,-2.18506924497876
1.075,-1.63300925365079
1.125,-2.28506924497875
1.175,-2.63609924064274
1.225,-1.98712923630672
1.275,-2.73609924064274
1.325,-2.18403924931477
1.375,-2.35897798592308
1.425,-2.58506924497875
1.475,-2.93609924064273
1.525,-2.28712923630672
1.575,-2.25794799025909
1.625,-2.78506924497876
1.675,-3.13609924064273
1.725,-2.48712923630672
1.775,-3.23609924064274
1.875,-3.33609924064274
1.975,-3.13506924497875
2.025,-3.48609924064273
2.075,-3.53609924064273
2.125,-3.58609924064274
2.275,-3.73609924064273
2.525,-3.98609924064273
2.575,-3.73506924497875
