binCenter,probDensity
4.21696503428582,0.0957493911190096
4.73151258961481,0.0853367346605524
5.30884444230988,0.0603977650068876
5.95662143529011,0.0677853778000509
6.68343917568615,0.0426450222748559
7.49894209332456,0.0522601971501496
8.41395141645195,0.040931258859898
9.44060876285924,0.0389958865032505
10.5925372517729,0.0426030508489159
11.8850222743702,0.0189850045182281
13.3352143216332,0.0160298555564314
14.9623565609443,0.0142866238028178
16.7880401812256,0.0162699021078657
18.836490894898,0.0157614842575863
21.1348903983665,0.0123617451152397
23.7137370566166,0.00751187518017785
26.6072505979881,0.00669496580147716
29.8538261891796,0.00795585940178649
33.4965439157828,0.00531800036662674
37.5837404288444,0.00568760737890208
42.1696503428582,0.00337939027478856
47.3151258961481,0.00276089435666494
53.0884444230988,0.00290804053736866
59.5662143529011,0.00219305634058987
66.8343917568615,0.0023099387065547
74.9894209332456,0.00253382774061331
84.1395141645196,0.0008468536315841
94.4060876285924,0.00138372500495405
105.925372517729,0.00123324620878442
118.850222743702,0.00139889506976418
133.352143216332,0.000979602284004131
149.623565609443,0.0010318117190924
167.880401812256,0.000495170933717648
188.36490894898,0.000567413433273112
211.348903983665,0.000393328253666717
237.137370566165,0.000400633342942819
266.072505979881,0.000312431737402268
298.538261891796,0.000318234376071457
334.965439157828,0.000248173350442583
375.837404288444,0.000315978187716782
421.696503428582,8.44847568697141e-05
473.15125896148,5.01980792120899e-05
530.884444230988,8.94781703805735e-05
595.66214352901,9.96843791177224e-05
668.343917568615,0.000106612555687139
841.395141645195,1.41142271930684e-05
944.060876285923,3.77379546805647e-05
1059.25372517729,2.24226583415349e-05
1188.50222743702,9.99210764117271e-06
1333.52143216332,1.78109506182569e-05
1496.23565609443,7.93701322378765e-06
1678.80401812256,1.41477409633615e-05
3758.37404288444,3.15978187716782e-06
4216.96503428582,2.8161585623238e-06
