binCenter,probDensity
0.211348903983665,10.8747539601464
0.421696503428582,1.30182034721251
0.668343917568615,0.481883957436925
0.841395141645195,0.469768131719374
1.05925372517729,0.158934297932641
1.33352143216332,0.192113478738662
1.49623565609443,0.102732790892382
1.67880401812256,0.0784805967942288
1.8836490894898,0.0505164873186655
2.11348903983665,0.0623393539116676
2.37137370566166,0.0648200089324961
2.66072505979881,0.0880318381271237
2.98538261891796,0.029421921868664
3.34965439157828,0.052444630934289
3.75837404288444,0.0603742134220065
4.21696503428582,0.0173576046295001
4.73151258961481,0.0247519702556745
5.30884444230988,0.0179239260777107
5.95662143529011,0.0172035402342456
6.68343917568615,0.0131422897482798
7.49894209332456,0.0195217967789664
8.41395141645195,0.00956935083132058
9.44060876285924,0.0170573858114909
10.5925372517729,0.0131293550466094
11.8850222743702,0.00862219473859709
13.3352143216332,0.00658674784246843
14.9623565609443,0.00635964896000455
16.7880401812256,0.0061040464173289
18.836490894898,0.00621741382383573
21.1348903983665,0.00623393539116678
23.7137370566166,0.00308666709202361
26.6072505979881,0.00302609443561989
29.8538261891796,0.00318737486910527
33.4965439157828,0.00218519295559536
37.5837404288444,0.00155804421734211
42.1696503428582,0.00104145627777
47.3151258961481,0.000928198884587798
53.0884444230988,0.00151663989888322
59.5662143529011,0.000983059441956889
66.8343917568615,0.000876152649885321
74.9894209332456,0.000878480855053485
84.1395141645196,0.000434970492332755
94.4060876285924,0.00100793643431537
105.925372517729,0.000829222423996391
118.850222743702,0.000492696842205549
133.352143216332,0.000494006088185128
149.623565609443,0.000293522259692521
167.880401812256,0.000174401326209396
188.36490894898,0.000272011854792816
211.348903983665,6.92659487907421e-05
237.137370566165,0.000216066696441653
266.072505979881,0.000247589544732537
298.538261891796,0.000122591341119432
334.965439157828,0.000152963506891677
375.837404288444,7.79022108671055e-05
421.696503428582,5.20728138885e-05
473.15125896148,6.18799256391867e-05
530.884444230988,4.13629063331783e-05
595.66214352901,3.68647290733837e-05
668.343917568615,3.28557243706993e-05
841.395141645195,1.73988196933103e-05
944.060876285923,7.75335718704125e-06
1059.25372517729,2.07305605999098e-05
1188.50222743702,1.23174210551387e-05
1496.23565609443,1.46761129846259e-05
3349.65439157828,2.18519295559538e-06
3758.37404288444,1.94755527167764e-06
